Trading contract,Item Number,QTY,Date From,Date To,Material,Counter Party,UOM,Contract Type,Sales Organization,Distribution Channel,Division,Shipping Conditions,L/S Position Indicator,Mode of transport,Plant,Tolerance Schedule ID,Incoterms Sales,Incoterms Part2 Sale
0000030965,000010,40000.00,2/1/19,2/28/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030965,000020,40000.00,2/1/19,2/28/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030965,000030,40000.00,2/1/19,2/28/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030965,000040,40000.00,2/1/19,2/28/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030965,000050,40000.00,2/1/19,2/28/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030965,000060,40000.00,2/1/19,2/28/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030966,000010,40000.00,3/1/19,3/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030966,000020,40000.00,3/1/19,3/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030966,000030,40000.00,3/1/19,3/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030966,000040,40000.00,3/1/19,3/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030966,000050,40000.00,3/1/19,3/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030966,000060,40000.00,3/1/19,3/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030967,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200586475,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000031001,000010,3000.00,6/1/19,6/30/19,000000000000100057,0200486333,STO,GTS1,1100,10,23,01,MANK,01,0010,0PCT TOL,FOB,P0010
0000031120,000010,1000.00,4/1/19,4/30/19,000000000000100057,0200486333,STO,GTS1,1100,10,23,01,MANK,01,0010,0PCT TOL,FOB,P0010
0000031141,000010,1000.00,5/1/19,5/31/19,000000000000100057,0200486333,STO,GTS1,1100,10,23,01,MANK,01,0010,0PCT TOL,FOB,P0010
0000031142,000010,1000.00,6/1/19,6/30/19,000000000000100057,0200486333,STO,GTS1,1100,10,23,01,MANK,01,0010,0PCT TOL,FOB,P0010
0000031303,000010,1800.00,5/1/19,5/31/19,000000000000100195,0200173885,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031358,000010,1700.00,1/1/19,1/31/19,000000000000100195,0200832547,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031441,000010,400.00,1/1/19,1/31/19,000000000000100195,0200519691,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000031464,000010,30000.00,1/1/19,1/31/19,000000000000100133,0200202366,LB,GTS1,1100,10,21,01,MANK,02,0010,25PCT O TL,DEL,C300000373
0000031465,000010,30000.00,2/1/19,2/28/19,000000000000100133,0200202366,LB,GTS1,1100,10,21,01,MANK,02,0010,25PCT O TL,DEL,C300000373
0000031466,000010,30000.00,3/1/19,3/31/19,000000000000100133,0200202366,LB,GTS1,1100,10,21,01,MANK,02,0010,25PCT O TL,DEL,C300000373
0000031549,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200494851,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031550,000010,900.00,1/1/19,1/31/19,000000000000100195,0200127607,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031655,000010,226.79,3/1/19,3/31/19,000000000000100038,0200892986,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000031657,000010,453.58,3/1/19,3/31/19,000000000000100038,0200800788,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000031739,000010,5000.00,6/1/19,6/30/19,000000000000100195,0200399064,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031767,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200564468,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031805,000010,900.00,1/1/19,1/31/19,000000000000100195,0200494851,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031821,000010,1600.00,1/1/19,1/31/19,000000000000100195,0200918824,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031824,000010,3500.00,1/1/19,1/31/19,000000000000100195,0200088483,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000031838,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200556158,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031840,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200796804,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031844,000010,90000.00,2/1/19,2/28/19,000000000000100133,0200202366,LB,GTS1,1100,10,21,01,MANK,02,0010,25PCT O TL,DEL,C300000373
0000031845,000010,90000.00,3/1/19,3/31/19,000000000000100133,0200202366,LB,GTS1,1100,10,21,01,MANK,02,0010,25PCT O TL,DEL,C300000373
0000031866,000010,90000.00,1/1/19,1/31/19,000000000000100133,0200202366,LB,GTS1,1100,10,21,01,MANK,02,0010,25PCT O TL,DEL,C300000373
0000031912,000010,900.00,1/1/19,1/31/19,000000000000100195,0200654740,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031942,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200746884,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031945,000010,3600.00,1/1/19,1/31/19,000000000000100195,0200556347,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000031947,000010,2500.00,1/1/19,1/31/19,000000000000100195,0200586475,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000031964,000010,6000.00,1/1/19,1/31/19,000000000000100195,0200329181,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000031994,000010,3600.00,1/1/19,1/31/19,000000000000100195,0200864153,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032042,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200916753,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000032092,000010,850.00,1/1/19,1/31/19,000000000000100195,0200586438,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000032094,000010,1700.00,1/1/19,1/31/19,000000000000100195,0200798363,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000032099,000010,900.00,1/1/19,1/31/19,000000000000100195,0200797099,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032127,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200486427,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032154,000010,500.00,1/1/19,1/31/19,000000000000100195,0200897645,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032171,000010,600.00,1/1/19,1/31/19,000000000000100195,0200751653,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000032194,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200657755,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032195,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200038309,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032251,000010,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000020,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000030,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000040,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000050,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000060,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000070,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000080,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000090,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000100,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000110,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000120,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000130,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000140,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000150,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000160,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000170,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000180,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000190,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032251,000200,100.00,1/1/19,1/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000010,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000020,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000030,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000040,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000050,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000060,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000070,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000080,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000090,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000100,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000110,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000120,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000130,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000140,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000150,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000160,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000170,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000180,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000190,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032252,000200,100.00,2/1/19,2/28/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000010,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000020,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000030,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000040,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000050,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000060,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000070,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000080,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000090,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000100,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000110,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000120,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000130,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000140,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000150,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000160,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000170,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000180,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000190,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032253,000200,100.00,3/1/19,3/31/19,000000000000100083,0200157433,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,SATX
0000032324,000010,900.00,1/1/19,1/31/19,000000000000100195,0200864153,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032355,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200470485,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032371,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200467136,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032377,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200830121,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032379,000010,3400.00,1/1/19,1/31/19,000000000000100195,0200647422,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032435,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200656713,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032460,000010,500.00,2/1/19,2/28/19,000000000000100007,0200861524,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000032467,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200213409,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032474,000010,3500.00,1/1/19,1/31/19,000000000000100195,0200088483,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000032476,000010,2000.00,1/1/19,1/31/19,000000000000100195,0200163169,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000032545,000010,500.00,1/1/19,1/31/19,000000000000100195,0200859956,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000032661,000010,227.00,2/1/19,2/28/19,000000000000100007,0200585815,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000032665,000010,208.60,5/1/19,5/31/19,000000000000100007,0200860360,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,FOB,V200860360
0000032668,000010,208.60,5/1/19,5/31/19,000000000000100007,0200860315,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,FOB,V200860315
0000032708,000010,1000000.00,1/1/19,1/31/19,000000000000100133,P0000,LB,GTS1,1100,30,21,01,MANK,01,0010,25PCT O TL,DEL,P0010
0000032709,000010,1000000.00,2/1/19,2/28/19,000000000000100133,P0000,LB,GTS1,1100,30,21,01,MANK,01,0010,25PCT O TL,DEL,P0010
0000032710,000010,1000000.00,3/1/19,3/31/19,000000000000100133,P0000,LB,GTS1,1100,30,21,01,MANK,01,0010,25PCT O TL,DEL,P0010
0000032892,000010,3000.00,3/1/19,3/31/19,000000000000100195,0200862507,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000032918,000010,90.00,3/1/19,3/31/19,000000000000100007,0200546672,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000032956,000010,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000020,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000030,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000040,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000050,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000060,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000070,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000080,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000090,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000100,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000110,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000120,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000130,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032956,000140,48000.00,1/1/19,1/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000010,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000020,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000030,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000040,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000050,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000060,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000070,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000080,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000090,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000100,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000110,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000120,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000130,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032957,000140,48000.00,2/1/19,2/28/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000010,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000020,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000030,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000040,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000050,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000060,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000070,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000080,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000090,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000100,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000110,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000120,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000032958,000130,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
